form,rtol,a1,a2,omega1,omega2,phi,N,square,chi,gamma,triangle,alpha,tilde,star,beta,rho,epsilon,delta
DS-p,1e-11,35.0,35.0,85.7,171.4,1.5707963267948966,51,(-2.5535176230440104e-09+7.910174650710422e-10j),(-1.762442544336884e-09-4.6294286076361845e-11j),(-0.879676429053873-0.38113941807816637j),(-2.0640598882848415e-09+5.442305005091963e-10j),(-1.993703362124233e-09-5.5748520730318655e-11j),(-0.9297691321964626+0.18867529097343125j),(-1.9789540041392772e-09+4.190410718071802e-10j),(-2.1461818971307833e-09-4.486113020619326e-11j),(-0.9690611735654384+0.2005841891493383j),(-2.490009858024944e-09-1.0804328213348535e-09j),(-2.346830874598582e-09-4.6978105183445286e-11j)
DS-p,1e-11,35.0,35.0,85.8,171.6,1.5707963267948966,51,(-2.5767498447459847e-09+7.88474447191434e-10j),(-1.7849913543782625e-09-4.6524977233182475e-11j),(-0.8799458013389881-0.3807571545290847j),(-2.086506002696442e-09+5.4607193159667e-10j),(-2.012747593593822e-09-5.596124597092402e-11j),(-0.9299264593852165+0.1884906908539955j),(-2.000525627099403e-09+4.256019807413747e-10j),(-2.167993385510103e-09-4.509357073050685e-11j),(-0.9691324810352608+0.20035874234936807j),(-2.5154543621674907e-09-1.0814671875039594e-09j),(-2.371620101693228e-09-4.71646146547713e-11j)
DS-p,1e-11,35.0,35.0,85.9,171.8,1.5707963267948966,51,(-2.594987117549019e-09+7.741222576157503e-10j),(-1.8076109723624834e-09-4.635793706193348e-11j),(-0.8802142835321861-0.3803755718503996j),(-2.1060377729947843e-09+5.336439337297327e-10j),(-2.0318159515975154e-09-5.5915832464614397e-11j),(-0.9300832662480581+0.18830640128171272j),(-2.0227415541140825e-09+4.309648081110562e-10j),(-2.1965920870420375e-09-4.4930085260171494e-11j),(-0.9692035431456392+0.20013379176795934j),(-2.538779148714143e-09-1.0710242753439458e-09j),(-2.3966431339506045e-09-4.708146341777689e-11j)
DS-p,1e-11,35.0,35.0,86.0,172.0,1.5707963267948966,51,(-2.609279708964962e-09+7.698912601189489e-10j),(-1.819976842842852e-09-4.635868120060574e-11j),(-0.8804818794981059-0.37999466860213915j),(-2.1193699781263398e-09+5.255501697894183e-10j),(-2.015275606115363e-09-5.612986674685704e-11j),(-0.9302395550526658+0.18812242170790905j),(-2.0397209060663e-09+4.296636475428772e-10j),(-2.2138987101905094e-09-4.493040517802428e-11j),(-0.9692743610319353+0.19990933580772538j),(-2.559208563818194e-09-1.0661794051791684e-09j),(-2.417469889201551e-09-4.713836867861592e-11j)
DS-p,1e-11,35.0,35.0,86.1,172.2,1.5707963267948966,51,(-2.6294554970884843e-09+7.58334745692979e-10j),(-1.8432278862945406e-09-4.6296539949791743e-11j),(-0.8807485930399362-0.37961444333628275j),(-2.141672630906477e-09+5.172752534469971e-10j),(-2.035837595726342e-09-5.6134737104702834e-11j),(-0.9303953280138246+0.18793875157773154j),(-2.063359118981145e-09+4.3654704504070274e-10j),(-2.2424623893901874e-09-4.487122714044614e-11j),(-0.9693449357775342+0.19968537287189156j),(-2.5845541540281403e-09-1.0585608474847352e-09j),(-2.4443929692863353e-09-4.711322380097842e-11j)
DS-p,1e-11,35.0,35.0,86.2,172.4,1.5707963267948966,51,(-2.650594882469548e-09+7.473744114902536e-10j),(-1.867626366058861e-09-4.6278851135785933e-11j),(-0.8810144279845826-0.3792348946125541j),(-2.163733685278668e-09+5.102889799081523e-10j),(-2.0566968197965885e-09-5.615036382818895e-11j),(-0.9305505873769826+0.18775539033640942j),(-2.08620518776792e-09+4.438950899562921e-10j),(-2.268875040969953e-09-4.4857855387990394e-11j),(-0.9694152685063804+0.19946190137231096j),(-2.609531889186112e-09-1.0518236013071225e-09j),(-2.470236750394539e-09-4.712102798395919e-11j)
DS-p,1e-11,35.0,35.0,86.3,172.6,1.5707963267948966,51,(-2.7047762397869324e-09+8.134698114767303e-10j),(-1.8918752692914653e-09-4.882258086712759e-11j),(-0.8812793881224211-0.3788560209937455j),(-2.2051659491484354e-09+5.95480164743839e-10j),(-2.0775144105034116e-09-5.7823524127195704e-11j),(-0.9307053353634878+0.1875723374347186j),(-2.105541734020999e-09+4.596380992830107e-10j),(-2.300650021186401e-09-4.739389871505191e-11j),(-0.9694853603225776+0.19923891973265093j),(-2.649582494379521e-09-1.1180421753340108e-09j),(-2.4961458351679955e-09-4.880036433380962e-11j)
DS-p,1e-11,35.0,35.0,86.4,172.8,1.5707963267948966,51,(-2.7394847848527526e-09+8.341973769740441e-10j),(-1.9161850509097356e-09-4.98486961657036e-11j),(-0.8815434772236037-0.3784778210450151j),(-2.235214039900124e-09+6.262935088076349e-10j),(-2.0983083812153858e-09-5.851118766525765e-11j),(-0.9308595741758122+0.1873895923185018j),(-2.126953342618254e-09+4.705397096266273e-10j),(-2.3310885444161045e-09-4.841958412967712e-11j),(-0.9695552123168392+0.19901642637789171j),(-2.6808540873335396e-09-1.140868307811238e-09j),(-2.522183555758728e-09-4.9485625618702395e-11j)
DS-p,1e-11,35.0,35.0,86.5,173.0,1.5707963267948966,51,(-2.7322599113754897e-09+7.56601475915275e-10j),(-1.9407535838816825e-09-4.762893101162398e-11j),(-0.8818066990423432-0.37810029332483397j),(-2.2409481128388142e-09+5.401143894114002e-10j),(-2.1196212354746002e-09-5.7100914536994525e-11j),(-0.9310133060070183+0.1872071544382437j),(-2.153284495154395e-09+4.707812759421892e-10j),(-2.236956618204e-09-4.62153779586939e-11j),(-0.9696248255757705+0.19879441973641593j),(-2.693310626605827e-09-1.0714335365105687e-09j),(-2.5485178386033813e-09-4.806044034907471e-11j)
DS-p,1e-11,35.0,35.0,86.6,173.2,1.5707963267948966,51,(-2.7559707745095086e-09+7.50311176904439e-10j),(-1.965589909586063e-09-4.777570775097763e-11j),(-0.8820690573042644-0.3777234364082033j),(-2.264937824097979e-09+5.39594866618559e-10j),(-2.1410598988191865e-09-5.722973066405639e-11j),(-0.9311665330474298+0.18702502323416806j),(-2.1762354453225274e-09+4.793726596230563e-10j),(-2.2659318865692057e-09-4.6366503780651136e-11j),(-0.9696942011888342+0.19857289825883134j),(-2.7197678068024977e-09-1.0686280367544487e-09j),(-2.57506296234139e-09-4.817992127712608e-11j)
DS-p,1e-11,35.0,35.0,86.7,173.4,1.5707963267948966,51,(-2.775451014846997e-09+7.341415140735275e-10j),(-1.990347041694318e-09-4.7600847499513176e-11j),(-0.8823305557233669-0.3773472488600373j),(-2.2865011151812498e-09+5.273350965964707e-10j),(-2.1624594337410485e-09-5.715100723874334e-11j),(-0.9313192574663225+0.18684319815497488j),(-2.1999393799709832e-09+4.86249492059887e-10j),(-2.299866401489492e-09-4.6197313870581363e-11j),(-0.9697633402297147+0.1983518603855717j),(-2.7446071630687907e-09-1.0578396344648744e-09j),(-2.6015536608650636e-09-4.808854579475323e-11j)
DS-p,1e-11,35.0,35.0,86.8,173.6,1.5707963267948966,51,(-2.7913365230336495e-09+7.152982104199901e-10j),(-2.0118733675550393e-09-4.7395442293298566e-11j),(-0.8825911979924952-0.3769717292628572j),(-2.308729546082744e-09+5.112305145188456e-10j),(-2.182178389376066e-09-5.692461148342632e-11j),(-0.9314714814271188+0.18666167866087835j),(-2.223403509915567e-09+4.972980794520909e-10j),(-2.3376783737927287e-09-4.60064596866383e-11j),(-0.9698322437720992+0.19813130458191833j),(-2.769995812584858e-09-1.0421555701745078e-09j),(-2.6310829201112163e-09-4.798556994666896e-11j)
DS-p,1e-11,35.0,35.0,86.9,173.8,1.5707963267948966,51,(-2.8115753510082886e-09+7.005136288748548e-10j),(-2.036815225162081e-09-4.7247209316096405e-11j),(-0.8828509877831625-0.37659687616166015j),(-2.3305318785915574e-09+5.008392689291596e-10j),(-2.2035495997330123e-09-5.686488973131859e-11j),(-0.9316232070748478+0.18648046417036127j),(-2.2465957844053364e-09+5.048109213631746e-10j),(-2.3703913311357017e-09-4.586380672417523e-11j),(-0.9699009128758385+0.19791122928210747j),(-2.7947047835652494e-09-1.0312427439762573e-09j),(-2.65738980473329e-09-4.7908967468941185e-11j)
DS-p,1e-11,35.0,35.0,87.0,174.0,1.5707963267948966,51,(-2.831515057144518e-09+6.850382995235438e-10j),(-2.0618160009172604e-09-4.711250969345559e-11j),(-0.8831099287540671-0.37622268814221455j),(-2.352185418663666e-09+4.896145368478433e-10j),(-2.225004465394864e-09-5.682331966896751e-11j),(-0.9317744365531619+0.18629955414657776j),(-2.2703383201205796e-09+5.112424043135499e-10j),(-2.4015508921781947e-09-4.573445701038877e-11j),(-0.9699693486066848+0.1976916329634689j),(-2.819772495360473e-09-1.0214948999512363e-09j),(-2.6837719312514108e-09-4.783159373281287e-11j)
DS-p,1e-11,35.0,35.0,87.1,174.2,1.5707963267948966,51,(-2.85067890473667e-09+6.676852066025973e-10j),(-2.0867339280139507e-09-4.69156838457314e-11j),(-0.8833680245328108-0.3758491637791735j),(-2.3742065449056104e-09+4.797330276085088e-10j),(-2.2473659599953066e-09-5.664146081695035e-11j),(-0.9319251719866911+0.18611894803245965j),(-2.2925791785810556e-09+5.215093365831813e-10j),(-2.431678039482854e-09-4.554643637086554e-11j),(-0.9700375520143186+0.19747251409776903j),(-2.8442896093938685e-09-1.0083174347558232e-09j),(-2.7102902942777174e-09-4.7697205289249676e-11j)
DS-p,1e-11,35.0,35.0,87.2,174.4,1.5707963267948966,51,(-2.8701527717001074e-09+6.510285808711269e-10j),(-2.1116736623194576e-09-4.676317304350246e-11j),(-0.8836252787347062-0.3754763016507098j),(-2.3962890699502637e-09+4.701526910844134e-10j),(-2.2696279022849097e-09-5.6509282566986356e-11j),(-0.9320754154881955+0.18593864527160822j),(-2.315029428573423e-09+5.312499025758588e-10j),(-2.4608164637951457e-09-4.5401993033611075e-11j),(-0.9701055241418161+0.19725387116440518j),(-2.8689533665415823e-09-9.960906014946924e-10j),(-2.736829442760713e-09-4.759532997895478e-11j)
DS-p,1e-11,35.0,35.0,87.3,174.6,1.5707963267948966,51,(-2.8714621375103278e-09+5.91569175589779e-10j),(-2.136517969486551e-09-4.520030620810699e-11j),(-0.883881694955231-0.37510410033773206j),(-2.4076114730348097e-09+4.090788766758502e-10j),(-2.291607410775942e-09-5.546963302331654e-11j),(-0.9322251691614623+0.1857586453056343j),(-2.3396933522545904e-09+5.353986906597719e-10j),(-2.5798982256075575e-09-4.3853372854164146e-11j),(-0.9701732660277895+0.19703570265003917j),(-2.8856612585559382e-09-9.444713284026407e-10j),(-2.7633494659173863e-09-4.657594172585333e-11j)
DS-p,1e-11,35.0,35.0,87.4,174.8,1.5707963267948966,51,(-3.024451043776022e-09+5.21298743755283e-10j),(-2.2987854831485466e-09-4.511726707562293e-11j),(-0.8841372767690147-0.37473255841546804j),(-2.56129692628726e-09+3.7448862890906987e-10j),(-2.43382283077187e-09-5.5411187836568815e-11j),(-0.9323744350978437+0.18557894758606885j),(-2.4909360615832377e-09+5.989711955589616e-10j),(-2.729399683695788e-09-4.37790549708974e-11j),(-0.9702407787078456+0.1968180070391542j),(-3.0651726747044084e-09-9.024703840135317e-10j),(-2.9454907913770145e-09-4.6531910267986004e-11j)
DS-p,1e-11,35.0,35.0,87.5,175.0,1.5707963267948966,51,(-3.0285552225783885e-09+5.124209797799373e-10j),(-2.3071117880718583e-09-4.498351728624158e-11j),(-0.8843920277422752-0.37436167447190505j),(-2.5676960124093595e-09+3.68185892364592e-10j),(-2.4413055882410717e-09-5.531710477224844e-11j),(-0.9325232153875603+0.18539955155583637j),(-2.4984530867799837e-09+6.009156609809718e-10j),(-2.732196843768797e-09-4.365215510259245e-11j),(-0.9703080632186091+0.1966007828332989j),(-3.0716999152580193e-09-8.955932540716249e-10j),(-2.953362060985343e-09-4.643375640026598e-11j)
DS-p,1e-11,35.0,35.0,87.6,175.2,1.5707963267948966,51,(-3.0328912471733194e-09+5.038243615709814e-10j),(-2.3155627016518965e-09-4.484851880470776e-11j),(-0.8846459514103763-0.37399144708964044j),(-2.574215601097718e-09+3.619813645876213e-10j),(-2.4488450156567865e-09-5.523574333648786e-11j),(-0.9326715120976327+0.1852204566589865j),(-2.5061913794255375e-09+6.026596634928216e-10j),(-2.7352197954494395e-09-4.3523574520141015e-11j),(-0.9703751205783494+0.1963840285346816j),(-3.078469385658922e-09-8.890375137460271e-10j),(-2.9614835653224425e-09-4.633716517788578e-11j)
DS-p,1e-11,35.0,35.0,87.7,175.4,1.5707963267948966,51,(-3.0381043861216206e-09+4.97251243652963e-10j),(-2.3239084216003514e-09-4.47400301463427e-11j),(-0.8848990512951346-0.3736218748539576j),(-2.5811922686053146e-09+3.5784860318022194e-10j),(-2.4562516950932256e-09-5.518117759509262e-11j),(-0.9328193272886766+0.1850416623415532j),(-2.5135442789647744e-09+6.053070432041063e-10j),(-2.7384927832330153e-09-4.3421161078805014e-11j),(-0.9704419518052173+0.19616774265173162j),(-3.085360637117285e-09-8.823068204863449e-10j),(-2.9694797662460637e-09-4.626432042918483e-11j)
DS-p,1e-11,35.0,35.0,87.8,175.6,1.5707963267948966,51,(-3.0426237675185153e-09+4.889731310825374e-10j),(-2.3323289063958974e-09-4.462259706148889e-11j),(-0.885151330898423-0.37325295635510813j),(-2.587775724607888e-09+3.5155661281399686e-10j),(-2.4637108811398356e-09-5.5125328467195286e-11j),(-0.9329666630107554+0.1848631680460447j),(-2.5215284443769193e-09+6.06664786115263e-10j),(-2.741698963346084e-09-4.330986436076674e-11j),(-0.9705085579103243+0.1959519237022183j),(-3.092326110454291e-09-8.763967069419509e-10j),(-2.977588152604238e-09-4.6185203502752525e-11j)
DS-p,1e-11,35.0,35.0,87.9,175.8,1.5707963267948966,51,(-3.04755148547442e-09+4.813798873404274e-10j),(-2.3408187940082703e-09-4.449451885064339e-11j),(-0.8854027937058906-0.3728846901825018j),(-2.5944972802116606e-09+3.458487736647531e-10j),(-2.471103467682756e-09-5.507408922933968e-11j),(-0.9331135213035191+0.18468497321848065j),(-2.5292717573122125e-09+6.085577016270993e-10j),(-2.744997569525953e-09-4.318792617779439e-11j),(-0.9705749399013283+0.19573657020610133j),(-3.0992140589991557e-09-8.697838161514371e-10j),(-2.985746110420462e-09-4.6102159540697865e-11j)
DS-p,1e-11,35.0,35.0,88.0,176.0,1.5707963267948966,51,(-3.0656398600226176e-09+5.187527005179327e-10j),(-2.3508406853112174e-09-4.528705938775986e-11j),(-0.8856534431886268-0.37251707493278535j),(-2.586668053361496e-09+2.9781875403311897e-10j),(-2.475289723191665e-09-5.507218148137557e-11j),(-0.9332599041815713+0.1845070772983855j),(-2.5494024287475714e-09+5.654585332956485e-10j),(-2.7370716457197908e-09-4.3931900865854416e-11j),(-0.970641098763465+0.19552168068585196j),(-3.1080536477823273e-09-9.04351789635105e-10j),(-2.9818545913690153e-09-4.604697804241473e-11j)
DS-p,1e-11,35.0,35.0,88.1,176.2,1.5707963267948966,51,(-3.196327213322858e-09+4.6104119393736154e-10j),(-2.4891972510987515e-09-4.5353621021284766e-11j),(-0.8859032827620298-0.3721501091810834j),(-2.717689238582177e-09+2.663966972363263e-10j),(-2.5969348130261416e-09-5.515845433110693e-11j),(-0.9334058136651058+0.18432947973598407j),(-2.6787612371348413e-09+6.140594673367805e-10j),(-2.8635683373134935e-09-4.400355450421832e-11j),(-0.970707035492166+0.19530725367959326j),(-3.2608463013117372e-09-8.743307683758972e-10j),(-3.136031602804512e-09-4.593288055446278e-11j)
DS-p,1e-11,35.0,35.0,88.2,176.4,1.5707963267948966,51,(-3.177775598217636e-09+3.948607890311151e-10j),(-2.498578136056473e-09-4.3305746800078677e-11j),(-0.8861523159112104-0.37178379154553015j),(-2.7107204866178014e-09+1.8905904229302162e-10j),(-2.6053352045196654e-09-5.3837114414764004e-11j),(-0.9335512517972653+0.1841521799833242j),(-2.6905305657021206e-09+6.090525176208339e-10j),(-2.793567545691933e-09-4.196991699661594e-11j),(-0.9707727511215278+0.1950932877304j),(-3.257861213440405e-09-8.126314170187054e-10j),(-3.145498185704032e-09-4.458229024198432e-11j)
DS-p,1e-11,35.0,35.0,88.3,176.6,1.5707963267948966,51,(-3.1842410687377143e-09+3.8860901649395707e-10j),(-2.5077625791930513e-09-4.3244774562969865e-11j),(-0.8864005460210613-0.3714181206184426j),(-2.7188702868968795e-09+1.8525527856541602e-10j),(-2.6143220505092657e-09-5.374567027142415e-11j),(-0.9336962205551413+0.18397517747725062j),(-2.698665606953865e-09+6.125852646324259e-10j),(-2.808165550788333e-09-4.191562008658674e-11j),(-0.9708382466108714+0.1948797813854417j),(-3.266152841241432e-09-8.071888643601532e-10j),(-3.1548984397167246e-09-4.4514749101826545e-11j)
DS-p,1e-11,35.0,35.0,88.4,176.8,1.5707963267948966,51,(-2.3807973786871273e-09+7.206661005801362e-10j),(-1.6772448603596946e-09-4.3014195124272623e-11j),(-0.8866479765137703-0.37105309500872746j),(-1.924404113493039e-09+3.438642378651713e-10j),(-1.885819257696486e-09-5.3512374049037805e-11j),(-0.9338407219469219+0.183798471668057j),(-1.9198825203237124e-09+2.874072481742762e-10j),(-2.0244297193466876e-09-4.168130520500245e-11j),(-0.9709035229638066+0.19466673319748473j),(-2.333741453558469e-09-9.936976866353753e-10j),(-2.216282142183945e-09-4.4295591547495466e-11j)
DS-p,1e-11,35.0,35.0,88.5,177.0,1.5707963267948966,51,(-2.3860253113572316e-09+7.143650939886448e-10j),(-1.685215481050939e-09-4.2930658348249835e-11j),(-0.8868946107167707-0.37068871329850217j),(-1.9309262678374184e-09+3.3858295290720153e-10j),(-1.8931107376163325e-09-5.3437149552438634e-11j),(-0.9339847578974213+0.18362206199095676j),(-1.9273432259880874e-09+2.8922351145987957e-10j),(-2.036115449854936e-09-4.160271621498234e-11j),(-0.9709685810949965+0.1944541417137386j),(-2.3410430365078394e-09-9.887779761630355e-10j),(-2.2245757258856913e-09-4.421331025783029e-11j)
DS-p,1e-11,35.0,35.0,88.6,177.2,1.5707963267948966,51,(-2.391296938242249e-09+7.078039812244419e-10j),(-1.6932950354375809e-09-4.283234365365359e-11j),(-0.8871404520155054-0.37032497410250487j),(-1.9373630807256736e-09+3.325236904404283e-10j),(-1.900330302839759e-09-5.337182850486014e-11j),(-0.9341283303991922+0.18344594789592955j),(-1.935061017671602e-09+2.9061387324391674e-10j),(-2.04733688682901e-09-4.150923857615736e-11j),(-0.9710334220024334+0.1942420055029408j),(-2.348379431887926e-09-9.834774938877189e-10j),(-2.2329573632837163e-09-4.4126859415992836e-11j)
DS-p,1e-11,35.0,35.0,88.7,177.4,1.5707963267948966,51,(-2.4291199572645805e-09+7.790928822221099e-10j),(-1.7014570950074637e-09-4.532080205598433e-11j),(-0.8873855037519132-0.36996187602834846j),(-1.9627383746056992e-09+4.1867145774560077e-10j),(-1.907529682820819e-09-5.500240523509383e-11j),(-0.9342714414110846+0.18327012882817734j),(-1.939598953670796e-09+2.998874846366073e-10j),(-2.0813954119264233e-09-4.3990416641039115e-11j),(-0.9710980466519374+0.1940303231359688j),(-2.3705606817803204e-09-1.0519917966259063e-09j),(-2.241424569386641e-09-4.5729880346403384e-11j)
DS-p,1e-11,35.0,35.0,88.8,177.6,1.5707963267948966,51,(-2.4110653404352256e-09+7.164819276067602e-10j),(-1.709526045029497e-09-4.338410762895099e-11j),(-0.8876297692529653-0.3695994176814465j),(-1.955544544005039e-09+3.452825104825752e-10j),(-1.914554355331166e-09-5.3760112909787234e-11j),(-0.9344140928701269+0.18309460423705692j),(-1.950183972643238e-09+2.9443908335785585e-10j),(-2.0018858168380227e-09-4.206676126787527e-11j),(-0.9711624559942583+0.1938190931824471j),(-2.3676519911308702e-09-9.940837068442288e-10j),(-2.25006468231731e-09-4.443832135980074e-11j)
DS-p,1e-11,35.0,35.0,88.9,177.8,1.5707963267948966,51,(-2.4133271041282267e-09+7.022323729455326e-10j),(-1.7178321629757187e-09-4.305993250438399e-11j),(-0.8878732518331842-0.36923759767433717j),(-1.9601121021423085e-09+3.290333127486944e-10j),(-1.9218337268811503e-09-5.358452249623428e-11j),(-0.9345562867267092+0.1829193735647971j),(-1.9591275338126657e-09+2.934574068122475e-10j),(-2.01273041983141e-09-4.174806413239227e-11j),(-0.9712266509932936+0.19360831422824656j),(-2.3739640114817107e-09-9.82557812889695e-10j),(-2.258575160229981e-09-4.419865645038535e-11j)
DS-p,1e-11,35.0,35.0,89.0,178.0,1.5707963267948966,51,(-2.409061044400529e-09+6.704068376828243e-10j),(-1.7275152176809971e-09-4.215816296501359e-11j),(-0.8881159547963196-0.3688764146298679j),(-1.9610134228270626e-09+2.9186660423577426e-10j),(-1.9302468581838816e-09-5.30388725609691e-11j),(-0.9346980249192849+0.1827444362588747j),(-1.9692743997989925e-09+2.910014460302812e-10j),(-2.033177144006304e-09-4.0854757514962085e-11j),(-0.9712906326106151+0.19339798486509685j),(-2.3759164392844756e-09-9.524625220469485e-10j),(-2.266144144731641e-09-4.357333853852813e-11j)
